STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,STATE,REGION,PRCP,SNOW,SNWD,TMAX,TMIN,TAVG
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-04-15,MONTANA,WEST,0,0,0,40,32,36
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-04-15,MONTANA,WEST,0,0.3,7,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-04-15,MONTANA,WEST,0.1,0,0,37,32,34.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-04-16,MONTANA,WEST,0,0,0,65,30,47.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-04-16,MONTANA,WEST,0,0,0,63,28,45.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-04-16,MONTANA,WEST,0,0,0.1,65,27,46
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-04-16,MONTANA,WEST,0,0,0,56,30,43
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-04-16,MONTANA,WEST,0,0,1,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-04-16,MONTANA,WEST,0.1,0,0,44,36,40
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-04-17,MONTANA,WEST,0,0,0,69,39,54
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-04-17,MONTANA,WEST,0,0,0,73,29,51
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-04-17,MONTANA,WEST,0,0,0,65,28,46.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-04-17,MONTANA,WEST,0,0,0,68,30,49
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-04-17,MONTANA,WEST,0,0,0.7,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-04-17,MONTANA,WEST,0.1,0,0,59,32,45.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-04-18,MONTANA,WEST,0,0,0,73,36,54.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-04-18,MONTANA,WEST,0,0,0,66,30,48
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-04-18,MONTANA,WEST,0,0,0,61,29,45
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-04-18,MONTANA,WEST,0,0,0,68,36,52
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-04-18,MONTANA,WEST,0,0,0.7,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-04-18,MONTANA,WEST,0.1,0,0,70,34,52
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-04-19,MONTANA,WEST,0,0,0,68,41,54.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-04-19,MONTANA,WEST,0,0,0,62,28,45
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-04-19,MONTANA,WEST,0,0,0,64,30,47
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-04-19,MONTANA,WEST,0,0,0,73,38,55.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-04-19,MONTANA,WEST,0,0,0,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-04-19,MONTANA,WEST,0.1,0,0,66,35,50.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-04-20,MONTANA,WEST,0,0,0,70,39,54.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-04-20,MONTANA,WEST,0,0,0,72,28,50
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-04-20,MONTANA,WEST,0,0,0,67,29,48
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-04-20,MONTANA,WEST,0,0,0,72,39,55.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-04-20,MONTANA,WEST,0,0,0,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-04-20,MONTANA,WEST,0,0,0,58,32,45
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-04-21,MONTANA,WEST,0,0,0,71,46,58.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-04-21,MONTANA,WEST,0,0,0,80,34,57
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-04-21,MONTANA,WEST,0,0,0,65,31,48
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-04-21,MONTANA,WEST,0,0,0,71,40,55.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-04-21,MONTANA,WEST,0,0,0,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-04-21,MONTANA,WEST,0,0,0,75,39,57
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-04-22,MONTANA,WEST,0,0,0,72,45,58.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-04-22,MONTANA,WEST,0,0,0,79,37,58
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-04-22,MONTANA,WEST,0,0,0,68,32,50
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-04-22,MONTANA,WEST,0,0,0,71,40,55.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-04-22,MONTANA,WEST,0,0,0,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-04-22,MONTANA,WEST,0,0,0,76,39,57.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-04-23,MONTANA,WEST,0,0,0,60,43,51.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-04-23,MONTANA,WEST,0,0,0,56,32,44
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-04-23,MONTANA,WEST,0,0,0,54,33,43.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-04-23,MONTANA,WEST,0,0,0,74,40,57
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-04-23,MONTANA,WEST,0,0,0,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-04-23,MONTANA,WEST,0,0,0,58,39,48.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-04-24,MONTANA,WEST,0,0,0,68,22,45
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-04-24,MONTANA,WEST,0,0,0,61,35,48
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-04-24,MONTANA,WEST,0,0,0,50,30,40
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-04-24,MONTANA,WEST,0,0,0,58,29,43.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-04-24,MONTANA,WEST,0,0,0,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-04-24,MONTANA,WEST,0,0,0,61,39,50
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-04-25,MONTANA,WEST,0,0,0,54,37,45.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-04-25,MONTANA,WEST,0,0,0,51,32,41.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-04-25,MONTANA,WEST,0,0,0,50,24,37
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-04-25,MONTANA,WEST,0,0,0,65,29,47
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-04-25,MONTANA,WEST,0,0,0,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-04-25,MONTANA,WEST,0.1,0,0,50,31,40.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-04-26,MONTANA,WEST,0,0,0,52,27,39.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-04-26,MONTANA,WEST,0,0,0,55,23,39
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-04-26,MONTANA,WEST,0,0,0,52,24,38
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-04-26,MONTANA,WEST,0,0,0,48,23,35.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-04-26,MONTANA,WEST,0,0,0,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-04-26,MONTANA,WEST,0,0,0,54,31,42.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-04-27,MONTANA,WEST,0,0,0,71,30,50.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-04-27,MONTANA,WEST,0,0,0,59,25,42
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-04-27,MONTANA,WEST,0,0,0,59,25,42
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-04-27,MONTANA,WEST,0,0,0,54,25,39.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-04-27,MONTANA,WEST,0,0,0,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-04-27,MONTANA,WEST,0.4,0,0,57,38,47.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-04-28,MONTANA,WEST,0,0,0,62,41,51.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-04-28,MONTANA,WEST,0.2,0,0,59,25,42
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-04-28,MONTANA,WEST,0,0,0,41,32,36.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-04-28,MONTANA,WEST,0,0,0,67,31,49
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-04-28,MONTANA,WEST,0,0,0,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-04-28,MONTANA,WEST,0.5,0,0,50,38,44
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-04-29,MONTANA,WEST,0,0,0,47,35,41
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-04-29,MONTANA,WEST,1.4,4,4,37,31,34
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-04-29,MONTANA,WEST,0.7,0,0,36,28,32
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-04-29,MONTANA,WEST,0.2,0,0,57,37,47
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-04-29,MONTANA,WEST,0.3,4,4,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-04-29,MONTANA,WEST,0.4,0,0,42,33,37.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-04-30,MONTANA,WEST,0.4,0,0,42,33,37.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-04-30,MONTANA,WEST,0.3,0,0,41,29,35
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-04-30,MONTANA,WEST,0,0,0,47,31,39
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-04-30,MONTANA,WEST,0.5,0,0,46,36,41
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-04-30,MONTANA,WEST,0.1,1,0.7,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-04-30,MONTANA,WEST,0.6,0,0,44,30,37
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-05-01,MONTANA,WEST,0.2,0,0,45,35,40
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-05-01,MONTANA,WEST,0.2,0,0,51,30,40.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-05-01,MONTANA,WEST,0,0,0,48,32,40
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-05-01,MONTANA,WEST,0,0,0,49,36,42.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-05-01,MONTANA,WEST,0,0,0.1,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-05-01,MONTANA,WEST,0,0,0,44,30,37
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-05-02,MONTANA,WEST,0,0,0,51,40,45.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-05-02,MONTANA,WEST,0.1,0,0,49,37,43
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-05-02,MONTANA,WEST,0,0,0,48,32,40
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-05-02,MONTANA,WEST,0,0,0,53,34,43.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-05-02,MONTANA,WEST,0,0,0.1,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-05-02,MONTANA,WEST,0,0,0,55,37,46
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-05-03,MONTANA,WEST,0,0,0,50,39,44.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-05-03,MONTANA,WEST,0.2,0,0,53,33,43
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-05-03,MONTANA,WEST,0,0,0,50,30,40
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-05-03,MONTANA,WEST,0.1,0,0,55,40,47.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-05-03,MONTANA,WEST,0,0,0.1,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-05-03,MONTANA,WEST,0.4,0,0,54,35,44.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-05-04,MONTANA,WEST,0,0,0,47,34,40.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-05-04,MONTANA,WEST,0.5,7,7,51,30,40.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-05-04,MONTANA,WEST,0.2,0,0,50,25,37.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-05-04,MONTANA,WEST,0.3,0,0,68,34,51
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-05-04,MONTANA,WEST,0,0,0,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-05-04,MONTANA,WEST,1.2,0,0,49,32,40.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-05-05,MONTANA,WEST,0.1,0,0,45,31,38
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-05-05,MONTANA,WEST,0.2,0,2,51,30,40.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-05-05,MONTANA,WEST,0,0,0,36,23,29.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-05-05,MONTANA,WEST,0.2,0.5,0,43,31,37
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-05-05,MONTANA,WEST,0.2,1,1,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-05-05,MONTANA,WEST,0,0,0,38,31,34.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-05-06,MONTANA,WEST,0.1,1,0,38,30,34
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-05-06,MONTANA,WEST,0,0,0,45,25,35
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-05-06,MONTANA,WEST,0.1,0,0,36,19,27.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-05-06,MONTANA,WEST,0.2,0,0,38,30,34
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-05-06,MONTANA,WEST,0.2,1,1,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-05-06,MONTANA,WEST,0,0,0,41,24,32.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-05-07,MONTANA,WEST,0,0,0,45,32,38.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-05-07,MONTANA,WEST,0,0,0,48,25,36.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-05-07,MONTANA,WEST,0,0,0,41,19,30
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-05-07,MONTANA,WEST,0,0,0,44,30,37
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-05-07,MONTANA,WEST,0,0,0.1,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-05-07,MONTANA,WEST,0,0,0,48,31,39.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-05-08,MONTANA,WEST,0,0,0,56,21,38.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-05-08,MONTANA,WEST,0,0,0,54,28,41
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-05-08,MONTANA,WEST,0,0,0,45,20,32.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-05-08,MONTANA,WEST,0,0,0,44,25,34.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-05-08,MONTANA,WEST,0,0,0.1,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-05-08,MONTANA,WEST,0,0,0,49,32,40.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-05-09,MONTANA,WEST,0,0,0,59,37,48
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-05-09,MONTANA,WEST,0.1,0,0,50,36,43
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-05-09,MONTANA,WEST,0,0,0,50,24,37
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-05-09,MONTANA,WEST,0.2,0,0,56,27,41.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-05-09,MONTANA,WEST,0,0,0,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-05-09,MONTANA,WEST,0.6,0,0,44,35,39.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-05-10,MONTANA,WEST,0.1,0,0,61,31,46
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-05-10,MONTANA,WEST,0,0,0,51,26,38.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-05-10,MONTANA,WEST,0.4,0,0,50,24,37
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-05-10,MONTANA,WEST,0,0,0,57,30,43.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-05-10,MONTANA,WEST,0,0,0,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-05-10,MONTANA,WEST,0,0,0,50,33,41.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-05-11,MONTANA,WEST,0,0,0,60,38,49
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-05-11,MONTANA,WEST,0,0,0,63,30,46.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-05-11,MONTANA,WEST,0,0,0,43,24,33.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-05-11,MONTANA,WEST,0,0,0,58,30,44
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-05-11,MONTANA,WEST,0,0,0,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-05-11,MONTANA,WEST,0,0,0,62,36,49
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-05-12,MONTANA,WEST,0,0,0,53,43,48
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-05-12,MONTANA,WEST,0,0,0,59,33,46
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-05-12,MONTANA,WEST,0,0,0,53,28,40.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-05-12,MONTANA,WEST,0,0,0,58,30,44
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-05-12,MONTANA,WEST,0,0,0,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-05-12,MONTANA,WEST,0,0,0,57,32,44.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-05-13,MONTANA,WEST,0,0,0,64,31,47.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-05-13,MONTANA,WEST,0,0,0,64,28,46
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-05-13,MONTANA,WEST,0,0,0,63,30,46.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-05-13,MONTANA,WEST,0,0,0,62,29,45.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-05-13,MONTANA,WEST,0,0,0,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-05-13,MONTANA,WEST,0,0,0,64,34,49
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-05-14,MONTANA,WEST,0,0,0,73,32,52.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-05-14,MONTANA,WEST,0,0,0,69,30,49.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-05-14,MONTANA,WEST,0,0,0,67,31,49
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-05-14,MONTANA,WEST,0,0,0,67,33,50
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-05-14,MONTANA,WEST,0,0,0,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-05-14,MONTANA,WEST,0,0,0,71,42,56.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-05-15,MONTANA,WEST,0,0,0,78,37,57.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-05-15,MONTANA,WEST,0,0,0,59.5,33.5,46.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-05-15,MONTANA,WEST,0,0,0,66,32,49
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-05-15,MONTANA,WEST,0,0,0,76,41,58.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-05-15,MONTANA,WEST,0,0,0,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-05-15,MONTANA,WEST,0,0,0,73,42,57.5
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-05-16,MONTANA,WEST,0,0,0,78,42,60
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-05-16,MONTANA,WEST,0,0,0,73,35,54
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-05-16,MONTANA,WEST,0,0,0,71,32,51.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-05-16,MONTANA,WEST,0,0,0,76,41,58.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-05-16,MONTANA,WEST,0,0,0,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-05-16,MONTANA,WEST,0,0,0,74,42,58
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-05-17,MONTANA,WEST,0,0,0,84,43,63.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-05-17,MONTANA,WEST,0,0,0,80,35,57.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-05-17,MONTANA,WEST,0,0,0,77,34,55.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-05-17,MONTANA,WEST,0,0,0,78,47,62.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-05-17,MONTANA,WEST,0,0,0,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-05-17,MONTANA,WEST,0,0,0,79,45,62
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-05-18,MONTANA,WEST,0,0,0,87,52,69.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-05-18,MONTANA,WEST,0,0,0,84,43,63.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-05-18,MONTANA,WEST,0,0,0,73,40,56.5
USC00241722,"CHINOOK, MT US",48.5884,-109.2266,737.6,2010-05-18,MONTANA,WEST,0,0,0,85,48,66.5
USC00241081,"BRADY 27 ENE THE KNEES, MT US",48.075,-111.2603,1013.5,2010-05-18,MONTANA,WEST,0,0,0,55.1,33.9,44.5
USC00244328,"HUNGRY HORSE DAM, MT US",48.3426,-114.0217,963.2,2010-05-18,MONTANA,WEST,0,0,0,79,45,62
USC00244386,"INGOMAR 9 E, MT US",46.5676,-107.195,853.4,2010-05-19,MONTANA,WEST,0.4,0,0,78,55,66.5
USC00248087,"SWAN LAKE, MT US",47.9161,-113.839,944.9,2010-05-19,MONTANA,WEST,0.5,0,0,77,48,62.5
USC00243489,"GIBSON DAM, MT US",47.6011,-112.7547,1399,2010-05-19,MONTANA,WEST,0,0,0,63,37,50
