STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,STATE,REGION,PRCP,SNOW,SNWD,TMAX,TMIN,TAVG
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-01,NEW MEXICO,WEST,0,0,0,35,0,17.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-02,NEW MEXICO,WEST,0,0,0,32,0,16
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-03,NEW MEXICO,WEST,0,0,0,38,4,21
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-04,NEW MEXICO,WEST,0,0,0,48,11,29.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-05,NEW MEXICO,WEST,0,0,0,50,27,38.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-06,NEW MEXICO,WEST,0,0,0,57,33,45
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-07,NEW MEXICO,WEST,0.3,0,0,54,32,43
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-08,NEW MEXICO,WEST,0.1,0,0,44,24,34
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-09,NEW MEXICO,WEST,0,0,0,39,19,29
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-10,NEW MEXICO,WEST,0,0,0,45,18,31.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-11,NEW MEXICO,WEST,0,0,0,40,19,29.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-12,NEW MEXICO,WEST,0,0,0,47,16,31.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-13,NEW MEXICO,WEST,0,0,0,40,12,26
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-14,NEW MEXICO,WEST,0,0,0,39,9,24
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-15,NEW MEXICO,WEST,0,0,0,41,7,24
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-16,NEW MEXICO,WEST,0,0,0,42,7,24.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-17,NEW MEXICO,WEST,0,0,0,27,-3,12
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-18,NEW MEXICO,WEST,0,0,0,29,2,15.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-19,NEW MEXICO,WEST,0,0,0,34,-1,16.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-20,NEW MEXICO,WEST,0,0,0,37,-1,18
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-21,NEW MEXICO,WEST,0,0,0,48,4,26
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-22,NEW MEXICO,WEST,0,0,0,47,9,28
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-23,NEW MEXICO,WEST,0,0,0,48,8,28
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-24,NEW MEXICO,WEST,0,0,0,49,12,30.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-25,NEW MEXICO,WEST,0,0,0,30,14,22
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-26,NEW MEXICO,WEST,0,0,0,44,16,30
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-27,NEW MEXICO,WEST,0,0,0,49,11,30
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-28,NEW MEXICO,WEST,0.1,0,0,56,12,34
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-29,NEW MEXICO,WEST,0,0,0,51,17,34
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-30,NEW MEXICO,WEST,0,0,0,34,16,25
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-01-31,NEW MEXICO,WEST,0,0,0,39,10,24.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-01,NEW MEXICO,WEST,0,0,0,32,10,21
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-02,NEW MEXICO,WEST,0,0,0,49,10,29.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-03,NEW MEXICO,WEST,0,0,0,49,13,31
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-04,NEW MEXICO,WEST,0,0,0,52,18,35
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-05,NEW MEXICO,WEST,0,0,0,49,20,34.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-06,NEW MEXICO,WEST,0,0,0,49,19,34
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-07,NEW MEXICO,WEST,0,0,0,40,18,29
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-08,NEW MEXICO,WEST,0,0,0,46,25,35.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-09,NEW MEXICO,WEST,0,0,0,47,26,36.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-10,NEW MEXICO,WEST,0,0,0,55,16,35.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-11,NEW MEXICO,WEST,0,0,0,62,18,40
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-12,NEW MEXICO,WEST,0,0,0,56,13,34.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-13,NEW MEXICO,WEST,0,0,0,52,13,32.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-14,NEW MEXICO,WEST,0,0,0,61,13,37
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-15,NEW MEXICO,WEST,0,0,0,61,26,43.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-16,NEW MEXICO,WEST,0.1,1.3,1,44,26,35
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-17,NEW MEXICO,WEST,0,0,0,49,28,38.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-18,NEW MEXICO,WEST,0,0,0,46,27,36.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-19,NEW MEXICO,WEST,0,0,0,52,18,35
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-20,NEW MEXICO,WEST,0,0,0,55,21,38
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-21,NEW MEXICO,WEST,0,0.7,1,55,27,41
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-22,NEW MEXICO,WEST,0,0,0,44,25,34.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-23,NEW MEXICO,WEST,0.1,0,0,48,26,37
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-24,NEW MEXICO,WEST,0,0,0,46,26,36
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-25,NEW MEXICO,WEST,0,0,0,55,26,40.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-26,NEW MEXICO,WEST,0,0,0,51,17,34
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-27,NEW MEXICO,WEST,0,0,0,51,19,35
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-28,NEW MEXICO,WEST,0,0,0,60,24,42
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-02-29,NEW MEXICO,WEST,0,0,0,67,24,45.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-01,NEW MEXICO,WEST,0,0,0,67,17,42
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-02,NEW MEXICO,WEST,0,0,0,70,19,44.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-03,NEW MEXICO,WEST,0,1.4,1,54,8,31
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-04,NEW MEXICO,WEST,0,0,0,40,11,25.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-05,NEW MEXICO,WEST,0,0,0,57,22,39.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-06,NEW MEXICO,WEST,0.4,4.7,5,53,16,34.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-07,NEW MEXICO,WEST,0,0.2,1,32,12,22
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-08,NEW MEXICO,WEST,0,0,0,46,14,30
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-09,NEW MEXICO,WEST,0,0,0,51,25,38
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-10,NEW MEXICO,WEST,0,0,0,48,17,32.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-11,NEW MEXICO,WEST,0,0,0,56,17,36.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-12,NEW MEXICO,WEST,0,0,0,60,26,43
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-13,NEW MEXICO,WEST,0,0,0,66,27,46.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-14,NEW MEXICO,WEST,0,0,0,66,39,52.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-15,NEW MEXICO,WEST,0,0,0,63,15,39
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-16,NEW MEXICO,WEST,0,0,0,63,15,39
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-17,NEW MEXICO,WEST,0,0,0,63,19,41
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-18,NEW MEXICO,WEST,0,0,0,47,17,32
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-19,NEW MEXICO,WEST,0,0,0,54,14,34
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-20,NEW MEXICO,WEST,0,0,0,62,14,38
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-21,NEW MEXICO,WEST,0,0,0,70,18,44
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-22,NEW MEXICO,WEST,0,0,0,66,17,41.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-23,NEW MEXICO,WEST,0,0,0,63,18,40.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-24,NEW MEXICO,WEST,0,0,0,47,14,30.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-25,NEW MEXICO,WEST,0,0,0,67,13,40
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-26,NEW MEXICO,WEST,0,0,0,71,32,51.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-27,NEW MEXICO,WEST,0,0,0,72,41,56.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-28,NEW MEXICO,WEST,0,0,0,72,28,50
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-29,NEW MEXICO,WEST,0,0,0,57,20,38.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-30,NEW MEXICO,WEST,0,0,0,70,19,44.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-03-31,NEW MEXICO,WEST,0,0,0,73,34,53.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-01,NEW MEXICO,WEST,0,0,0,63,25,44
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-02,NEW MEXICO,WEST,0,0,0,58,23,40.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-03,NEW MEXICO,WEST,0,0,0,71,24,47.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-04,NEW MEXICO,WEST,0,0,0,60,20,40
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-05,NEW MEXICO,WEST,0,0,0,62,21,41.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-06,NEW MEXICO,WEST,0,0,0,68,21,44.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-07,NEW MEXICO,WEST,0,0,0,69,41,55
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-08,NEW MEXICO,WEST,0,0,0,70,27,48.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-09,NEW MEXICO,WEST,0,0,0,68,29,48.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-10,NEW MEXICO,WEST,0,0,0,58,30,44
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-11,NEW MEXICO,WEST,0,0,0,49,30,39.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-12,NEW MEXICO,WEST,0,0.5,1,49,24,36.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-13,NEW MEXICO,WEST,0,0,0,56,22,39
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-14,NEW MEXICO,WEST,0,0,0,65,20,42.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-15,NEW MEXICO,WEST,0,0,0,74,24,49
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-16,NEW MEXICO,WEST,0,0,0,80,29,54.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-17,NEW MEXICO,WEST,0,0,0,75,27,51
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-18,NEW MEXICO,WEST,0,0.5,0,44,23,33.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-19,NEW MEXICO,WEST,0,0,0,69,24,46.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-20,NEW MEXICO,WEST,0,0,0,77,23,50
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-21,NEW MEXICO,WEST,0,0,0,74,33,53.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-22,NEW MEXICO,WEST,0,0,0,73,31,52
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-23,NEW MEXICO,WEST,0,0,0,78,30,54
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-24,NEW MEXICO,WEST,0,0,0,77,32,54.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-25,NEW MEXICO,WEST,0,0,0,76,34,55
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-26,NEW MEXICO,WEST,0,0,0,65,26,45.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-27,NEW MEXICO,WEST,0,0,0,68,22,45
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-28,NEW MEXICO,WEST,0,0,0,59,18,38.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-29,NEW MEXICO,WEST,0,0,0,74,20,47
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-04-30,NEW MEXICO,WEST,0,0,0,80,27,53.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-01,NEW MEXICO,WEST,0,0,0,79,41,60
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-02,NEW MEXICO,WEST,0,0,0,64,28,46
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-03,NEW MEXICO,WEST,0,0,0,58,26,42
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-04,NEW MEXICO,WEST,0,0,0,70,25,47.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-05,NEW MEXICO,WEST,0,0,0,79,27,53
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-06,NEW MEXICO,WEST,0.1,0,0,77,34,55.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-07,NEW MEXICO,WEST,0,0,0,76,45,60.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-08,NEW MEXICO,WEST,0,0,0,76,46,61
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-09,NEW MEXICO,WEST,0,0,0,76,32,54
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-10,NEW MEXICO,WEST,0,0,0,79,33,56
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-11,NEW MEXICO,WEST,0,0,0,73,30,51.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-12,NEW MEXICO,WEST,0,0,0,79,31,55
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-13,NEW MEXICO,WEST,0,0,0,82,42,62
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-14,NEW MEXICO,WEST,0,0,0,74,41,57.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-15,NEW MEXICO,WEST,0.1,0,0,54,36,45
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-16,NEW MEXICO,WEST,0.1,0,0,46,39,42.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-17,NEW MEXICO,WEST,0,0,0,66,39,52.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-18,NEW MEXICO,WEST,0,0,0,72,36,54
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-19,NEW MEXICO,WEST,0,0,0,82,41,61.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-20,NEW MEXICO,WEST,0,0,0,89,44,66.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-21,NEW MEXICO,WEST,0,0,0,89,54,71.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-22,NEW MEXICO,WEST,0,0,0,88,45,66.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-23,NEW MEXICO,WEST,0.1,0,0,68,36,52
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-24,NEW MEXICO,WEST,0.1,0,0,55,35,45
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-25,NEW MEXICO,WEST,0,0,0,73,34,53.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-26,NEW MEXICO,WEST,0,0,0,84,34,59
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-27,NEW MEXICO,WEST,0,0,0,83,37,60
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-28,NEW MEXICO,WEST,0,0,0,84,50,67
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-29,NEW MEXICO,WEST,0.4,0,0,76,46,61
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-30,NEW MEXICO,WEST,0,0,0,86,39,62.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-05-31,NEW MEXICO,WEST,0,0,0,84,40,62
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-01,NEW MEXICO,WEST,0,0,0,90,39,64.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-02,NEW MEXICO,WEST,0,0,0,94,47,70.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-03,NEW MEXICO,WEST,0,0,0,92,57,74.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-04,NEW MEXICO,WEST,0,0,0,87,52,69.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-05,NEW MEXICO,WEST,0,0,0,86,45,65.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-06,NEW MEXICO,WEST,0,0,0,67,43,55
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-07,NEW MEXICO,WEST,0,0,0,83,43,63
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-08,NEW MEXICO,WEST,0,0,0,93,50,71.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-09,NEW MEXICO,WEST,0,0,0,87,47,67
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-10,NEW MEXICO,WEST,0,0,0,84,38,61
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-11,NEW MEXICO,WEST,0,0,0,92,42,67
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-12,NEW MEXICO,WEST,0,0,0,90,42,66
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-13,NEW MEXICO,WEST,0,0,0,86,38,62
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-14,NEW MEXICO,WEST,0,0,0,87,42,64.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-15,NEW MEXICO,WEST,0,0,0,90,43,66.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-16,NEW MEXICO,WEST,0,0,0,95,51,73
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-17,NEW MEXICO,WEST,0,0,0,95,56,75.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-18,NEW MEXICO,WEST,0,0,0,94,57,75.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-19,NEW MEXICO,WEST,0,0,0,93,54,73.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-20,NEW MEXICO,WEST,0,0,0,93,53,73
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-21,NEW MEXICO,WEST,0,0,0,84,46,65
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-22,NEW MEXICO,WEST,0,0,0,81,45,63
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-23,NEW MEXICO,WEST,0,0,0,92,50,71
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-24,NEW MEXICO,WEST,0,0,0,91,51,71
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-25,NEW MEXICO,WEST,0,0,0,91,53,72
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-26,NEW MEXICO,WEST,0,0,0,91,58,74.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-27,NEW MEXICO,WEST,0,0,0,88,56,72
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-28,NEW MEXICO,WEST,0,0,0,88,56,72
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-29,NEW MEXICO,WEST,0.5,0,0,89,54,71.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-06-30,NEW MEXICO,WEST,0.3,0,0,76,50,63
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-07-01,NEW MEXICO,WEST,0,0,0,82,50,66
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-07-02,NEW MEXICO,WEST,0,0,0,84,52,68
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-07-03,NEW MEXICO,WEST,0,0,0,84,53,68.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-07-04,NEW MEXICO,WEST,0.1,0,0,83,51,67
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-07-05,NEW MEXICO,WEST,0,0,0,86,51,68.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-07-06,NEW MEXICO,WEST,0,0,0,88,52,70
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-07-07,NEW MEXICO,WEST,0,0,0,89,54,71.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-07-08,NEW MEXICO,WEST,0,0,0,84,56,70
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-07-09,NEW MEXICO,WEST,0,0,0,78,57,67.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-07-10,NEW MEXICO,WEST,0,0,0,73,57,65
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-07-11,NEW MEXICO,WEST,0.4,0,0,78,57,67.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-07-12,NEW MEXICO,WEST,0.3,0,0,78,57,67.5
USC00295908,"MORIARTY 1 NE, NM US",35.0128,-106.045,1895.9,2008-07-13,NEW MEXICO,WEST,0,0,0,77,58,67.5
